,image_id,identity,path,split,dataset
1616,3153,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200158_20190220211510_3153.JPG,train,fca_base
1620,3157,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200165_20190220211542_3157.JPG,train,fca_base
1621,3158,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200166_20190220211543_3158.JPG,train,fca_base
1622,3159,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200167_20190220211544_3159.JPG,train,fca_base
1623,3160,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200168_20190220211626_3160.JPG,train,fca_base
1624,3161,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200169_20190220211627_3161.JPG,train,fca_base
1625,3162,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200170_20190220211628_3162.JPG,train,fca_base
1626,3163,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200171_20190220211835_3163.JPG,train,fca_base
1627,3164,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200172_20190220211836_3164.JPG,train,fca_base
1629,3166,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200174_20190220211843_3166.JPG,train,fca_base
1632,1970,fca_base_linja,fca_base/cat-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210269_20190221213450_1970.JPG,train,fca_base
1633,1971,fca_base_linja,fca_base/cat-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210270_20190221213451_1971.JPG,train,fca_base
1634,1973,fca_base_linja,fca_base/cat-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210272_20190221213456_1973.JPG,train,fca_base
1635,1974,fca_base_linja,fca_base/cat-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210273_20190221213457_1974.JPG,train,fca_base
1637,3859,fca_base_matt,fca_base/collared-ignore/20190801_Y1kO_AucklandIsland_B1_4_27_SD97_20190304_02220009_20190222062523_3859.JPG,train,fca_base
1638,3860,fca_base_matt,fca_base/collared-ignore/20190801_Y1kO_AucklandIsland_B1_4_27_SD97_20190304_02220010_20190222062526_3860.JPG,train,fca_base
1639,3863,fca_base_matt,fca_base/collared-ignore/20190801_Y1kO_AucklandIsland_B1_4_27_SD97_20190304_02220013_20190222062530_3863.JPG,train,fca_base
1641,3865,fca_base_matt,fca_base/collared-ignore/20190801_Y1kO_AucklandIsland_B1_4_27_SD97_20190304_02220015_20190222062532_3865.JPG,train,fca_base
1642,3866,fca_base_matt,fca_base/collared-ignore/20190801_Y1kO_AucklandIsland_B1_4_27_SD97_20190304_02220016_20190222062534_3866.JPG,train,fca_base
1643,1984,fca_base_linja,fca_base/cat-ignore/20190801_8iy4_AucklandIsland_A1_4_21_SD22_20190227_02220532_20190222153607_1984.JPG,train,fca_base
1644,1985,fca_base_linja,fca_base/cat-ignore/20190801_8iy4_AucklandIsland_A1_4_21_SD22_20190227_02220533_20190222153608_1985.JPG,train,fca_base
1645,1986,fca_base_linja,fca_base/cat-ignore/20190801_8iy4_AucklandIsland_A1_4_21_SD22_20190227_02220534_20190222153609_1986.JPG,train,fca_base
1646,2013,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230017_20190223025440_2013.JPG,train,fca_base
1647,2014,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230018_20190223025441_2014.JPG,train,fca_base
1648,2016,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230020_20190223025445_2016.JPG,train,fca_base
1649,2017,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230021_20190223025446_2017.JPG,train,fca_base
1650,2018,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230022_20190223025448_2018.JPG,train,fca_base
1651,2020,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230024_20190223025450_2020.JPG,train,fca_base
1652,2021,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230025_20190223025505_2021.JPG,train,fca_base
1653,2022,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230026_20190223025506_2022.JPG,train,fca_base
1654,2023,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230027_20190223025507_2023.JPG,train,fca_base
1657,2029,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230033_20190223025517_2029.JPG,train,fca_base
1658,2030,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230034_20190223025524_2030.JPG,train,fca_base
1659,2033,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230037_20190223025528_2033.JPG,train,fca_base
1660,2039,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230043_20190223025608_2039.JPG,train,fca_base
1661,2040,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230044_20190223025609_2040.JPG,train,fca_base
1662,2041,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230045_20190223025610_2041.JPG,train,fca_base
1663,2042,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230047_20190223025622_2042.JPG,train,fca_base
1664,2049,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230053_20190223025639_2049.JPG,train,fca_base
1666,2052,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230056_20190223025643_2052.JPG,train,fca_base
1667,2053,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230057_20190223025644_2053.JPG,train,fca_base
1670,2066,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230070_20190223025807_2066.JPG,train,fca_base
1671,2067,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230071_20190223025808_2067.JPG,train,fca_base
1673,2072,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230076_20190223025847_2072.JPG,train,fca_base
1675,2088,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230092_20190223025943_2088.JPG,train,fca_base
1676,2089,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230093_20190223025944_2089.JPG,train,fca_base
1677,2090,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230094_20190223025948_2090.JPG,train,fca_base
1679,2097,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230101_20190223030040_2097.JPG,train,fca_base
1680,2105,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230109_20190223030133_2105.JPG,train,fca_base
1681,2107,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230111_20190223030135_2107.JPG,train,fca_base
1682,2111,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230115_20190223030235_2111.JPG,train,fca_base
1684,2113,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230117_20190223030237_2113.JPG,train,fca_base
1686,2117,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230121_20190223030321_2117.JPG,train,fca_base
1687,2123,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230127_20190223030418_2123.JPG,train,fca_base
1688,2125,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230129_20190223030419_2125.JPG,train,fca_base
1689,2130,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230134_20190223030451_2130.JPG,train,fca_base
1690,2131,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230135_20190223030452_2131.JPG,train,fca_base
1693,2138,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230142_20190223030710_2138.JPG,train,fca_base
1694,2139,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230143_20190223030710_2139.JPG,train,fca_base
1695,2140,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230144_20190223030711_2140.JPG,train,fca_base
1696,2141,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230145_20190223030720_2141.JPG,train,fca_base
1697,2143,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230147_20190223030721_2143.JPG,train,fca_base
1698,2145,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230149_20190223030816_2145.JPG,train,fca_base
1699,2146,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230150_20190223030817_2146.JPG,train,fca_base
1700,2147,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230151_20190223030835_2147.JPG,train,fca_base
1701,2149,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230153_20190223030837_2149.JPG,train,fca_base
1702,2150,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230154_20190223030852_2150.JPG,train,fca_base
1703,2151,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230155_20190223030853_2151.JPG,train,fca_base
1704,2153,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230157_20190223030956_2153.JPG,train,fca_base
1705,2154,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230158_20190223030957_2154.JPG,train,fca_base
1709,2160,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230164_20190223031027_2160.JPG,train,fca_base
1710,2168,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230172_20190223031050_2168.JPG,train,fca_base
1712,3900,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230023_20190223054113_3900.JPG,train,fca_base
1713,3901,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230024_20190223054114_3901.JPG,train,fca_base
1714,3905,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230028_20190223054147_3905.JPG,train,fca_base
1715,3909,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230032_20190223054153_3909.JPG,train,fca_base
1716,3915,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230038_20190223054208_3915.JPG,train,fca_base
1717,3916,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230039_20190223054209_3916.JPG,train,fca_base
1718,3917,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230040_20190223054212_3917.JPG,train,fca_base
1719,3918,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230041_20190223054213_3918.JPG,train,fca_base
1720,3919,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230042_20190223054214_3919.JPG,train,fca_base
1721,3927,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230050_20190223054338_3927.JPG,train,fca_base
1723,3933,fca_base_matt,fca_base/collared-ignore/20190801_3vNi_AucklandIsland_B2_5_35_SD47_20190227_02230056_20190223054347_3933.JPG,train,fca_base
1724,2174,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230180_20190223061710_2174.JPG,train,fca_base
1725,2175,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230181_20190223061716_2175.JPG,train,fca_base
1726,2176,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230182_20190223061717_2176.JPG,train,fca_base
1727,2177,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230183_20190223061718_2177.JPG,train,fca_base
1728,2178,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230184_20190223061720_2178.JPG,train,fca_base
1729,2181,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230187_20190223061809_2181.JPG,train,fca_base
1731,2184,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230190_20190223061816_2184.JPG,train,fca_base
1733,2186,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230192_20190223061818_2186.JPG,train,fca_base
1735,2193,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230199_20190223061831_2193.JPG,train,fca_base
1737,2199,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230205_20190223061844_2199.JPG,train,fca_base
1739,2203,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230209_20190223061854_2203.JPG,train,fca_base
1740,2204,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230210_20190223061855_2204.JPG,train,fca_base
1741,2206,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230212_20190223061909_2206.JPG,train,fca_base
1742,2207,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230213_20190223061910_2207.JPG,train,fca_base
1743,2208,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230214_20190223061913_2208.JPG,train,fca_base
1744,2214,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230221_20190223061928_2214.JPG,train,fca_base
1745,2215,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230220_20190223061928_2215.JPG,train,fca_base
1746,2216,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230222_20190223061929_2216.JPG,train,fca_base
1747,2217,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230223_20190223061939_2217.JPG,train,fca_base
1748,2221,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230227_20190223061947_2221.JPG,train,fca_base
1749,2224,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230229_20190223061951_2224.JPG,train,fca_base
1750,2225,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230231_20190223061952_2225.JPG,train,fca_base
1751,2226,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230232_20190223061955_2226.JPG,train,fca_base
1752,2227,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230233_20190223061956_2227.JPG,train,fca_base
1753,2228,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230234_20190223061957_2228.JPG,train,fca_base
1754,2229,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230235_20190223062000_2229.JPG,train,fca_base
1755,2230,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230237_20190223062001_2230.JPG,train,fca_base
1756,2231,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230236_20190223062001_2231.JPG,train,fca_base
1757,2232,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230238_20190223062008_2232.JPG,train,fca_base
1758,2238,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230244_20190223062018_2238.JPG,train,fca_base
1759,2239,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230245_20190223062019_2239.JPG,train,fca_base
1760,2240,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230246_20190223062020_2240.JPG,train,fca_base
1761,2241,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230247_20190223062024_2241.JPG,train,fca_base
1762,2242,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230248_20190223062025_2242.JPG,train,fca_base
1765,2249,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230255_20190223062051_2249.JPG,train,fca_base
1768,2257,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230263_20190223062128_2257.JPG,train,fca_base
1769,2260,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230266_20190223062144_2260.JPG,train,fca_base
1770,2273,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230279_20190223062222_2273.JPG,train,fca_base
1772,2281,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230287_20190223062244_2281.JPG,train,fca_base
1774,2284,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230290_20190223062249_2284.JPG,train,fca_base
1776,2287,fca_base_linja,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230293_20190223062253_2287.JPG,train,fca_base
1778,2293,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02230120_20190223065908_2293.JPG,train,fca_base
1779,2305,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02230137_20190223070019_2305.JPG,train,fca_base
1780,2307,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02230139_20190223070025_2307.JPG,train,fca_base
1781,2308,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02230140_20190223070026_2308.JPG,train,fca_base
1782,2316,fca_base_taki,fca_base/cat-ignore/20190801_QULX_AucklandIsland__D2_2_N_SD72_20190301_02240625_20190224005609_2316.JPG,train,fca_base
1784,2318,fca_base_taki,fca_base/cat-ignore/20190801_QULX_AucklandIsland__D2_2_N_SD72_20190301_02240627_20190224005611_2318.JPG,train,fca_base
1785,2320,fca_base_taki,fca_base/cat-ignore/20190801_QULX_AucklandIsland__D2_2_N_SD72_20190301_02240629_20190224005615_2320.JPG,train,fca_base
1787,2327,fca_base_nuclei,fca_base/cat-ignore/20190801_YkbM_AucklandIsland__C2_1_14_SD56_20190227_02240028_20190224034315_2327.JPG,train,fca_base
1788,2328,fca_base_nuclei,fca_base/cat-ignore/20190801_YkbM_AucklandIsland__C2_1_14_SD56_20190227_02240029_20190224034316_2328.JPG,train,fca_base
1790,2331,fca_base_nuclei,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240303_20190224215017_2331.JPG,train,fca_base
1791,2332,fca_base_nuclei,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240304_20190224215019_2332.JPG,train,fca_base
1792,2334,fca_base_nuclei,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240306_20190224215021_2334.JPG,train,fca_base
1793,2335,fca_base_nuclei,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240307_20190224215023_2335.JPG,train,fca_base
1794,2336,fca_base_nuclei,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240308_20190224215024_2336.JPG,train,fca_base
1796,2338,fca_base_nuclei,fca_base/cat-ignore/20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240310_20190224215028_2338.JPG,train,fca_base
